LATITUDE;LONGITUDE;BRIGHT_TI4;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;CONFIDENCE;VERSION;BRIGHT_TI5;FRP;DAYNIGHT;
4487385,00;-10757716,00;299.83; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;279.22;0.98;N;
4487272,00;-10757149,00;296.14; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.59;0.98;N;
448651,00;-10753336,00;301.38; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;278.22;2.6;N;
4485248,00;-10747037,00;297.9; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.19;5.5;N;
4484187,00;-10741755,00;318.34; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.22;1.92;N;
4482241,00;-10732119,00;307.71; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.3;1.63;N;
4482114,00;-10731487,00;308.78; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.27;1.63;N;
4481867,00;-10730267,00;298.14; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.93;14.13;N;
4487035,00;-10757858,00;344.36; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;285.18;27.19;N;
448692,00;-10757283,00;367,00; 0.47 ;0.39;20241005,00;0926;N20;high;2.0NRT;294.87;27.19;N;
4486807,00;-10756718,00;320.35; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;280.55;8.18;N;
4485362,00;-10749499,00;331.48; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;287.56;3.49;N;
4485244,00;-10748907,00;331.92; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.3;13.46;N;
4485128,00;-10748331,00;353.36; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;302.86;13.46;N;
4485015,00;-10747767,00;323.03; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.1;6.8;N;
4486695,00;-10756155,00;301.93; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;279.15;8.18;N;
4483073,00;-10738127,00;305.67; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.35;2.42;N;
4481897,00;-10732307,00;305.74; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.06;0.95;N;
4481769,00;-10731676,00;298.82; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.79;0.95;N;
4481642,00;-10731047,00;302.72; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.29;1.1;N;
4481516,00;-10730425,00;302.56; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.65;1.1;N;
4481391,00;-1072981,00;311.93; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.01;3.78;N;
4481267,00;-10729198,00;316.4; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.99;3.78;N;
4486572,00;-10757436,00;339.05; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;317.17;27.19;N;
4486458,00;-10756865,00;348.24; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;307.86;8.18;N;
4485007,00;-10749618,00;326.58; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;286.14;3.49;N;
4484667,00;-10747923,00;327.42; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.32;6.8;N;
4480915,00;-10729353,00;345.99; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;286.98;3.78;N;
4480792,00;-10728749,00;354.03; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;287.23;7.52;N;
4480675,00;-10728168,00;330.64; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.92;7.52;N;
448056,00;-107276,00;330.84; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.32;2.39;N;
4486343,00;-10756292,00;307.17; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;280.88;8.18;N;
4485898,00;-10754067,00;302.81; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;276.09;1.7;N;
4485788,00;-10753516,00;305.67; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;279.79;2.49;N;
4485238,00;-10750769,00;299.44; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;277.21;1.54;N;
4485123,00;-10750198,00;307.76; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.82;3.49;N;
4484891,00;-10749042,00;310.04; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.03;13.46;N;
4484778,00;-10748479,00;317.39; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.58;13.46;N;
4482855,00;-10738935,00;300.17; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.11;0.82;N;
4481684,00;-10733138,00;302.93; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.73;2.39;N;
4481557,00;-10732512,00;299.16; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.76;0.95;N;
4481427,00;-10731876,00;300.71; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.73;0.95;N;
4481297,00;-10731233,00;298.87; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.91;1.1;N;
4481166,00;-10730591,00;310.86; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.47;1.1;N;
4481039,00;-10729965,00;315.72; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.73;3.78;N;
4480444,00;-10727032,00;298.97; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.62;2.39;N;
4486226,00;-10757594,00;343.45; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;291.66;42.32;N;
448611,00;-10757018,00;335.86; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;321.27;20.5;N;
4485996,00;-10756446,00;323.69; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;285.42;20.5;N;
4481342,00;-10733337,00;324.23; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.75;3.76;N;
448069,00;-10730128,00;332.12; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;290.75;6.13;N;
4480564,00;-10729511,00;343.94; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;291.97;6.13;N;
4480442,00;-10728908,00;343.22; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;287.78;7.01;N;
4480324,00;-10728327,00;337.92; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;286.65;7.01;N;
4480207,00;-10727755,00;344.67; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;289.04;5.72;N;
4485882,00;-10755877,00;299.25; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;278.13;2.21;N;
4485768,00;-10755306,00;301.53; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.32;2.21;N;
4485654,00;-10754739,00;302.98; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.05;2.21;N;
4485541,00;-10754176,00;315.91; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;278.35;2.21;N;
4485429,00;-10753618,00;306.06; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.21;1.4;N;
4485319,00;-10753067,00;310.11; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;275.82;1.4;N;
4485209,00;-10752515,00;299.1; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.64;0.98;N;
4484767,00;-10750314,00;317.55; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.74;1.04;N;
4484651,00;-10749737,00;298.22; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.16;1.04;N;
4480953,00;-10731424,00;298.48; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.45;1.9;N;
448082,00;-1073077,00;302.55; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.82;1.9;N;
4480092,00;-10727187,00;316.38; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.64;5.72;N;
4479975,00;-10726611,00;300.35; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.81;1.89;N;
4479855,00;-10726022,00;300.15; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.42;1.89;N;
4479733,00;-1072542,00;301.41; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.81;1.28;N;
4485762,00;-10757172,00;337.7; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;280.73;20.5;N;
4485536,00;-10756039,00;326.6; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;283.43;2.21;N;
448542,00;-1075546,00;327.35; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;284.95;2.21;N;
4485303,00;-1075488,00;324.46; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;281.94;2.21;N;
4485189,00;-10754312,00;326.73; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;283.16;2.21;N;
4484964,00;-10753187,00;323.26; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.55;1.4;N;
448216,00;-10739269,00;343.48; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;292.3;24.44;N;
4482038,00;-1073867,00;320.4; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.97;6.11;N;
4480994,00;-10733508,00;324.92; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.13;3.76;N;
4480475,00;-10730958,00;328.12; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.85;1.9;N;
4480342,00;-10730305,00;347.4; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;297.16;6.13;N;
4480217,00;-10729691,00;332.54; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;291.65;6.13;N;
4480096,00;-10729092,00;343.09; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;291.84;7.01;N;
4479976,00;-10728504,00;332.57; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;288.26;7.01;N;
4479741,00;-10727345,00;329.95; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.4;5.72;N;
4479624,00;-10726768,00;326.75; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.7;1.89;N;
4479504,00;-10726182,00;322.98; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.56;1.89;N;
4485649,00;-10756603,00;296.41; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;278.11;20.5;N;
4485077,00;-10753749,00;315.81; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;278.05;1.4;N;
4484851,00;-10752627,00;316.7; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.55;0.98;N;
448474,00;-10752071,00;299.35; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.74;0.98;N;
448441,00;-10750427,00;296.47; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;277.38;1.04;N;
4479858,00;-10727921,00;312.32; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.97;5.72;N;
4479381,00;-10725578,00;316.13; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.87;1.28;N;
4479257,00;-10724969,00;307.08; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.33;1.28;N;
4479134,00;-10724364,00;302.19; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.45;1.07;N;
447901,00;-10723757,00;302.35; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.14;1.07;N;
4478888,00;-10723157,00;304.06; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.29;1.29;N;
4478766,00;-10722562,00;301.24; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.69;1.29;N;
4478646,00;-10721974,00;298.22; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.21;1.74;N;
4485073,00;-1075562,00;346.9; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;285.96;60.68;N;
4484957,00;-1075504,00;356.06; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;290.37;111.5;N;
4484842,00;-10754466,00;367,00; 0.47 ;0.39;20241005,00;0926;N20;high;2.0NRT;340.58;111.5;N;
4484726,00;-10753893,00;347.45; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;291.96;196.21;N;
4484612,00;-10753321,00;351.66; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;286.38;196.21;N;
4484498,00;-10752754,00;327.15; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;277.08;16.32;N;
448182,00;-10739471,00;330.09; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.94;3.85;N;
448013,00;-1073114,00;324.27; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.05;3.03;N;
44.8;-10730506,00;349.37; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;308.46;20.63;N;
4479875,00;-1072989,00;348.51; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;297.61;20.63;N;
4479752,00;-10729288,00;346.96; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;294.99;9.89;N;
4479632,00;-10728695,00;349.86; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;293.18;9.89;N;
4479511,00;-10728101,00;338.55; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;290.68;8.29;N;
4479393,00;-1072752,00;325.58; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.24;8.29;N;
4479274,00;-10726936,00;330.47; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.65;11.61;N;
4479153,00;-10726343,00;343.7; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;290.47;11.61;N;
447903,00;-10725737,00;339.66; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;289.72;18.48;N;
4485189,00;-10756197,00;301.38; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.59;60.68;N;
4484386,00;-10752198,00;310.96; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;275.98;16.32;N;
4484276,00;-10751649,00;296.32; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;275.47;1.15;N;
4482423,00;-10742455,00;298.73; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.05;1.62;N;
4482064,00;-10740678,00;295.19; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.1;1.27;N;
44817,00;-10738878,00;305.53; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.46;2.07;N;
448158,00;-10738285,00;297.3; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.21;2.07;N;
4480389,00;-10732411,00;312.82; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.42;3.14;N;
4478905,00;-10725127,00;318.6; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.39;18.48;N;
4478782,00;-10724522,00;314.13; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.46;2.59;N;
4478657,00;-10723909,00;313.23; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.24;2.59;N;
4478534,00;-10723306,00;311.74; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.78;1.89;N;
4478413,00;-10722713,00;307.25; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.21;1.89;N;
4478293,00;-10722128,00;302.71; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.78;1.06;N;
4478174,00;-10721547,00;300.13; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.71;1.06;N;
4478056,00;-10720968,00;298.15; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.38;1.72;N;
4484843,00;-10756357,00;331.17; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.57;60.68;N;
4484726,00;-1075578,00;367,00; 0.47 ;0.39;20241005,00;0926;N20;high;2.0NRT;341.06;60.68;N;
4484611,00;-10755202,00;327.61; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;298.65;111.5;N;
4484495,00;-10754627,00;367,00; 0.47 ;0.39;20241005,00;0926;N20;high;2.0NRT;342.09;111.5;N;
448438,00;-10754051,00;348.44; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;303.97;196.21;N;
448415,00;-10752909,00;342.77; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;297.93;16.32;N;
4484036,00;-10752345,00;334.6; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.05;16.32;N;
4482312,00;-10743785,00;328.2; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.09;5.75;N;
4481482,00;-10739684,00;323.88; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.65;3.85;N;
4481362,00;-10739092,00;327.41; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.61;2.07;N;
447991,00;-1073194,00;325.41; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.65;3.03;N;
4479656,00;-10730696,00;337.52; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;289.49;20.63;N;
4479533,00;-1073009,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;302.39;20.63;N;
4479412,00;-10729493,00;352,00; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;300.16;9.89;N;
4479292,00;-10728906,00;356.13; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;298.64;9.89;N;
4479172,00;-10728316,00;354.26; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;298.13;8.29;N;
447905,00;-10727718,00;354.61; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;296.34;8.29;N;
4478927,00;-10727116,00;342.75; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;290.51;11.61;N;
4478803,00;-1072651,00;350.89; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;289.43;11.61;N;
4478679,00;-10725898,00;351.28; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;298.4;18.48;N;
4478553,00;-10725286,00;348.53; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.57;18.48;N;
447843,00;-10724678,00;326.06; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.44;2.59;N;
4478304,00;-10724066,00;323.25; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.58;2.59;N;
4483924,00;-10751784,00;311.06; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.95;1.15;N;
4483811,00;-10751222,00;301,00; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;275.45;1.15;N;
448124,00;-10738493,00;299.18; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.85;2.07;N;
4479781,00;-1073131,00;308.38; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.86;3.03;N;
447818,00;-10723458,00;318.68; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.68;1.89;N;
4478059,00;-10722863,00;313.02; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.27;1.89;N;
447794,00;-1072228,00;309.76; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.18;1.06;N;
4477822,00;-10721704,00;303.13; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.23;1.06;N;
4484381,00;-10755943,00;345.8; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;279.03;4.75;N;
4484266,00;-10755368,00;335.72; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;279.72;4.16;N;
448415,00;-10754794,00;324.83; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.58;4.16;N;
4484034,00;-10754218,00;342.4; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.93;112.4;N;
4483919,00;-10753645,00;335.41; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;321.6;112.4;N;
4483803,00;-10753071,00;335.41; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;319.13;55.7;N;
4483689,00;-10752499,00;329.95; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.83;55.7;N;
4483574,00;-10751933,00;334.22; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.98;3.16;N;
4481835,00;-10743311,00;320.86; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.53;2.57;N;
448102,00;-10739284,00;334.54; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;287.99;6.38;N;
4480899,00;-10738689,00;334.17; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;290.78;6.38;N;
4479312,00;-10730885,00;353.59; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;297.03;29.72;N;
4479187,00;-10730273,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;302.83;29.72;N;
447907,00;-10729694,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;305.56;24.12;N;
4478953,00;-10729124,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;304.76;24.12;N;
4478835,00;-10728539,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;301.34;22.34;N;
4478711,00;-10727932,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;303.8;22.34;N;
4478584,00;-10727315,00;356.81; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;302.61;25.81;N;
4478457,00;-10726692,00;349.27; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;286.36;25.81;N;
4478329,00;-10726068,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;288.63;32.39;N;
4478202,00;-10725447,00;345.92; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;300.78;32.39;N;
4478077,00;-10724834,00;338.41; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;282.88;11.96;N;
4477952,00;-10724222,00;332.76; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.72;11.96;N;
4477827,00;-10723611,00;327.91; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.56;4.92;N;
4477706,00;-10723018,00;320.76; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.92;4.92;N;
4484496,00;-10756516,00;306.04; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.18;4.75;N;
4483461,00;-10751368,00;303.05; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;275.5;3.16;N;
4481953,00;-10743896,00;312.42; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;277.53;2.57;N;
4481716,00;-10742725,00;298.41; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.58;1.08;N;
4480778,00;-10738091,00;297.31; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.78;1.45;N;
4479564,00;-10732121,00;303.54; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.05;5.96;N;
4479436,00;-10731495,00;309.83; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;281.63;5.96;N;
4477587,00;-10722438,00;313.57; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.82;1.94;N;
447747,00;-10721863,00;306.05; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.46;1.94;N;
4477352,00;-10721287,00;300.76; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.41;0.96;N;
4483573,00;-10753808,00;340.27; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;277.37;112.4;N;
4483457,00;-10753233,00;338.1; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.12;55.7;N;
4483226,00;-10752089,00;335.17; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;278.79;3.16;N;
4480674,00;-10739456,00;327.77; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.07;6.38;N;
4480555,00;-10738873,00;321.53; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;284.8;6.38;N;
4479103,00;-10731734,00;332.87; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;283.43;5.96;N;
4478972,00;-10731094,00;349.03; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;321.59;29.72;N;
447884,00;-10730448,00;349.89; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;323.28;29.72;N;
4478725,00;-10729884,00;354.38; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;317.21;24.12;N;
4478613,00;-10729332,00;356.05; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;310.2;24.12;N;
4478497,00;-10728764,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;303.1;22.34;N;
4478374,00;-10728159,00;355.86; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;308.3;22.34;N;
4478245,00;-10727531,00;353.4; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;311.44;25.81;N;
4478114,00;-10726891,00;353.67; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;309.2;25.81;N;
4477982,00;-10726247,00;367,00; 0.48 ;0.4;20241005,00;0926;N20;high;2.0NRT;290.32;32.39;N;
4477852,00;-10725613,00;354.31; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;295.62;32.39;N;
4477725,00;-10724992,00;354.81; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;285.93;11.96;N;
4477599,00;-10724375,00;352.46; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;280.37;11.96;N;
4477474,00;-10723764,00;344.02; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.36;4.92;N;
4477353,00;-10723174,00;331.92; 0.48 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;279.61;4.92;N;
4484035,00;-10756106,00;296.17; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;277.22;4.75;N;
448392,00;-10755535,00;297.92; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;276.96;4.16;N;
4483804,00;-1075496,00;302.99; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;276.74;4.16;N;
4483689,00;-10754383,00;314.43; 0.47 ;0.39;20241005,00;0926;N20;nominal;2.0NRT;276.58;112.4;N;
4483342,00;-10752659,00;319.41; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;275.86;55.7;N;
4483112,00;-10751521,00;303.56; 0.47 ;0.4;20241005,00;0926;N20;nominal;2.0NRT;276.1;3.16;N;
